대분류,중분류,ipc,title,ipc_sub
기계ㆍ소재,정밀생산기계,G06C*,"모든 계산이 기계적으로 행하여지는 디지털 컴퓨터(카드게임 등에 사용되는 득점계산기 A63F 1/18; 키의 구조, 인쇄기구, 기타 타이프라이터나 인쇄에 일반적으로 응용되는 기타의 부분 B41; 특수한 응용의 키 또는 인쇄기구는 관련 서브클래스, 예. G05G, G06K를 참조; 금전등록기 G07G 1/00) [1985.01]",G06C
기계ㆍ소재,정밀생산기계,G06D*,디지털 유체압 계산장치,G06D
기계ㆍ소재,정밀생산기계,G06F13/*,"기억장치, 입력/출력장치 또는 중앙처리장치 사이의 정보 또는 다른 신호의 상호접속 또는 전송(특정의 입력/출력장치를 위한 인터페이스회로 G06F 3/00; 멀티프로세서시스템 G06F 15/16) [2006.01]",G06F
기계ㆍ소재,정밀생산기계,G06M*,"계수메커니즘; 다른 방식으로는 
분류되지 않는 계수(계수될 물품의 크기 또는 무게의 측정에 따른 계수 G01F, G01G; 전력 또는 전류의 적산량 측정을 위한 전기기계적 배치에 있어서 계수기의 전기계량기에의 적용 G01R 11/16; 계산기 G06C 내지 G06J; 전기펄스의 계수 H03K; 디지털 정보전송을 위한 스위칭 네트웍에서 문자, 단어, 메시지를 계수하는 것 H04L 12/08; 전화시스템의 과금장치 H04M 15/00)",G06M
기계ㆍ소재,정밀생산기계,G06N99/*,이 서브클래스의 다른 그룹으로 분류되지 않는 주제사항 [2019.01],G06N
기계ㆍ소재,정밀생산기계,G06T*,"이미지 데이터 처리 또는 발생, 일반 [2006.01]",G06T
기계ㆍ소재,정밀생산기계,B05B*,무화장치; 분무장치; 노즐(노즐이 있는 스프레이믹서 B01F 5/20; 분무에 의해서 액체 또는 타유동성 물질을 표면에 작용시키기 위한 공정 B05D) [1974.07],B05B
기계ㆍ소재,정밀생산기계,B05C*,"액체 또는 타유동성 물질을 표면에 작용시키기 위한 장치일반(무화장치, 분무장치, 노즐 B05B; 정전분무에 의한 액체 또는 타유동성 물질을 대상물로 작용시키기 위한 설비 B05B 5/08) [1974.07]",B05C
기계ㆍ소재,정밀생산기계,B05D*,"액체 또는 타유동성 물질을 표면에 작용시키기 위한 공정일반(액체 용기를 통하여 물품 또는 제품 운반하는 것 B65G, 예. B65G 49/02)] [1974.07]",B05D
기계ㆍ소재,정밀생산기계,B23K*,"납땜(Soldering) 또는 비납땜(Unsoldering); 용접; 납땜 또는 용접에 의하여 클래딩(clading) 또는 피복; 국부 가열에 의한 절단, 예. 화염 절단; 레이저 빔에 의한 가공(금속의 압출에 의한 금속 피복 제품의 제조 B21C 23/22; 주조에 의한 라이닝(lining) 또는 피복의 제조 B22D 19/08; 침적에 의한 주조 B22D 23/04; 금속분말의 소결에 의한 피복층의 제조 B22F 7/00; 피사 또는 제어를 위한 기계공구의 장치 B23Q; 별도로 분류되지 않는 금속에의 피복 또는 재료에 의한 금속에의 피복 C23C; 버어너 F23D)",B23K
기계ㆍ소재,정밀생산기계,B23P*,금속의 다른 가공; 복합 작업; 만능 공작 기계(모방 장치 또는 제어 장치 B23Q),B23P
기계ㆍ소재,정밀생산기계,C03B*,"제조, 성형 또는 보조공정",C03B
기계ㆍ소재,정밀생산기계,C08J*,"마무리; 일반적 혼합 방법; 서브클래스 C08B, C08C, C08F, C08G 또는 C08H에 포함 되지 않는 후 처리(가공, 예.플라스틱의 성형 B29) [1974.07]",C08J
기계ㆍ소재,정밀생산기계,C09J*,"접착제; 일반적인 접착 방법(비기계적 요소); 달리 분류되지 않는 접착 방법; 물질의 접착제로서의 사용(외과용 접착제 A61L 24/00; 층상 생성물의 결합제로서 사용하는 불특정 유기 고분자 화합물을 기재로 한 접착제 B32B; 각각의 접착제와 열활성 접착제를 사용하는 변형하는 표면을 가지고 직물 또는 유사 물질 또는 물품에 라벨링하는 것 B65C 5/02, B65C 5/04; 아교 또는 젤라틴의 제조 C09H; 접착제 라벨, 태그 티켓 또는 유사 지시수단 식별체 G09F 3/10) [1990.01]",C09J
기계ㆍ소재,정밀생산기계,C23C*,"코팅 금속물질; 금속물질을 포함하는 피복재료; 표면확산, 화학적 전환 또는 치환에 의한 금속 재료의 표면 처리; 진공증착, 스퍼터링, 이온 주입 또는 화학증착법에 코팅 일반 (압출 제품의 금속피복 B21C 23/22; 기존의 피복층에 금속피복은 관련개소 참조, 예 B21D 39/00, B23K; 유리의 금속피복 C03C; 몰탈, 콘크리트, 인공석, 세라믹 또는 자연석의 금속피복 C04B 41/00; 금속재료의 범랑처리 또는 유리층 형성 C23D; 전기분해 또는 전기영동에 의한 금속 피복 또는 금속 표면 처리 C25D; 단결정막의 성장 C30B; 직물의 금속처리 D06M 11/83; 국부적인 금속화에 의한 직물 데코레이팅 D06Q 1/04) [1985.01]",C23C
기계ㆍ소재,정밀생산기계,C25D*,전기분해 또는 전기영동에 의한 피복방법; 전기주조(금속의 석출에 의한 인쇄회로의 제조 H05K 3/18); 전해에 의한 관련 제품; 그것을 위한 장치 (양극 또는 음극 보호 C23F 13/00; 단결정 성장 C30B) [1995.01],C25D
기계ㆍ소재,정밀생산기계,D01D*,방적용 섬유나 필라멘트를 채취하기 위한 천연의 섬유상 또는 필라멘트상 물질의 화학적 또는 생물학적 처리; 동물섬유 재생을 위한 넝마털 부스러기의 탄화,D01D
기계ㆍ소재,정밀생산기계,D02G*,"섬유, 필라멘트, 가연사 또는 사의 권축처리; 사 또는 가연사",D02G
기계ㆍ소재,정밀생산기계,D04H*,"직물(textile fabrics)의 제조, 예. 섬유 또는 필라멘트상 재요로부터(직성 D03; 편성 D04B; 조성 D04C; 제망 D04G 봉성 D05B; 터프팅 D05C; 부직포의 마무리 D06); 이와 같은 방법 또는 장치로서 제조된 직물, 예. 펠트, 부직포; 탈지면(cotton wool); 충전물(wadding)(이종의 중간층 또는 외층, 예. 직성에 의한 직물을 가진 부직물 B32B)",D04H
기계ㆍ소재,정밀생산기계,G03F*,"사진제판법에 의한 요철화 또는 패턴화 표면의 제조, 예. 인쇄용, 반도체장치의 제조법용; 그것을 위한 재료; 그것을 위한 원료; 그것을 위한 특별히 적합한 장치(사진식자기 B41B, 사진용 감광재료 또는 처리는 G03C, 엘렉트로그라피, 그것을 위한 감광층 또는 처리는 G03G)",G03F
기계ㆍ소재,정밀생산기계,G04G*,전자시계 [1980.01],G04G
기계ㆍ소재,정밀생산기계,G06N*,특정 계산모델 방식의 컴퓨터시스템 [2000.01],G06N
기계ㆍ소재,정밀생산기계,G05B19/*,"프로그램제어계(특정의 응용은 관련되는 개소, 예. A47L 15/46를 참조; 미리 선정된 시간간격에서 임의의 장치를 조작시키는 곳이 부착되어 있거나 짜 넣어진 수단을 갖는 시계 또는 시계기구 G04C 23/00; 디지털 정보의 기록 매체에의 기입 또는 독출 G06K; 정보기억 G11; 프로그램이 완료된 후에 그 조작을 자동적으로 종료하는 시한 또는 시한 프로그램 스위치 H01H 43/00)   [2006.01]",G05B
기계ㆍ소재,정밀생산기계,G06F9/*,"프로그램 제어를 위한 장치, 예. 제어 장치 (주변 장치를 위한 프로그램 제어 G06F 13/10)   [2018.01]",G06F
기계ㆍ소재,자동차/철도차량,B60K17/*,"차량에 있어서의 동력전달장치의 배치 또는 설치(토오크 전달축 B60B 35/12; 변경할 수 없는 차륜의 조향을 위한 동력전달장치와 조타장치가 결합된 것 B62D 11/00; 클러치 그 자체, 예. 그것의 구조, F16D; 전동장치 그 자체, 예. 그것의 구조 F16H) [2006.01]",B60K
기계ㆍ소재,자동차/철도차량,B60K23/*,"차량의 동력 전달 장치용 제어장치의 배치 또는 설치 또는 그 부품으로, 그 밖에 분류되지 않는 것(변경할 수 없는 차륜의 조향을 위한 동력전달장치와 조타장치가 결합된 것 B62D 11/00; 차량 제어장치의 특별한 적용이 있는 이동 가능한 운전대 B62D33/073；그 제어장치 그 자체 F16D, F16H) [2006.01]",B60K
기계ㆍ소재,자동차/철도차량,B60K5/*,내연 또는 제트 추진장치의 배치 또는 설치(B60K 7/00이 우선; 상호 또는 공통 추진을 위한 원동기의 배치 또는 설치 B60K 6/00) [2006.01],B60K
기계ㆍ소재,자동차/철도차량,B60K6/*,"상호 추진 또는 공동 추진을 위한 복수개의 다양한 원동기 배치 또는 설치, 예. 전기 모터와 내연기관 엔진을 포함하는 하이브리드(hybrid) 추진 시스템 [2007.10]",B60K
기계ㆍ소재,자동차/철도차량,B60L9/*,"차량의 외부로부터 동력을 공급하는 전기적 추진 장치 (모노레일 차량, 차체현가차량 또는 랙식 레일철도용 전기적 추진 장치 B60L 13/00 ; 차량 내에서 배터리 또는 연료전지와 조합되는 것 B60L 50/53) [2019.01]",B60L
기계ㆍ소재,자동차/철도차량,F02B37/*,배기에 의해서 적어도 일시기 구동되는 펌프에 특징이 있는 기관(보조유체의 사용에 의하여 실린더내로 액체 연료를 공급하는 것에 특징이 있는 것 F02B 13/00; 후급기에 특징이 있는 것 F02B 29/06; 펌프에서 기관 흡입구로 급기를 안내하는 통로에 특징이 있는 것 F02B 33/44) [2006.01],F02B
기계ㆍ소재,자동차/철도차량,F02B39/*,"구동되는 급기 또는 소기 펌프에 관련하는 구성부품, 세부 또는 부속품으로서, 그룹 F02B 33/00 - F02B 37/00으로 분류되지 않는 것 [2006.01]",F02B
기계ㆍ소재,자동차/철도차량,F16H3/*,가변속도비를 가진 회전운동 전달용 또는 역전용 치차장치(변속기구 또는 역전기구 (F16H 59/00-F16H 63/00) [2006.01],F16H
기계ㆍ소재,자동차/철도차량,F16H37/*,"그룹 F16H 1/00-F16H 35/00으로 분류되지 않는 기계적인 전동장치의 조합 (기계적인 전동장치와 유체 클러치 또는 규체 전동장치와의 조합 F16H 47/00; 에 기술한 것에 분류되지 않는 기계적 전동장치의 조합(자동차의 언더 드라이브(under drive) 또는 오버 드라이버(over drive)의 응용으로, 모터차량에서 다른 전동장치와의 조합 B60K) [2006.01]",F16H
기계ㆍ소재,자동차/철도차량,F16H41/*,유체동력형의 회전유체 전동장치(유체전동장치만의 제어 F16D 61/38; 유체동력학 형식(hydrokinetic type)의 회전식 유체 커플링 또는 클러치 F16D 31/00) [2006.01],F16H
기계ㆍ소재,자동차/철도차량,F16H57/*,전동장치의 일반적 세부(나사-너트 전동장치 F16H 25/00; 유체 전동장치 F16H 39/00 - F16H 43/00) [2012.01],F16H
기계ㆍ소재,자동차/철도차량,B60L15/*,"전기 추진차량의 추진을 제어하는 방법, 회로 또는 장치, 예. 요구되는 성능을 달성하기 위한 차량의 견인 모터 속도; 고정된 장소, 차량의 대체 부품 또는 같은 차량 열차의 대체 차량으로부터 원격 작동을 위해 전기적 추진 자동차 제어 장치의 적용체 [2006.01]",B60L
기계ㆍ소재,자동차/철도차량,B60T13/*,"보조동력 또는 구동동력을 사용하여 시동장치 최종제동작동기에의 제동동작의 전달; 그와 같은 전달장치가 결합한 제동방식, 예. 공기압 제동방식 [2006.01]",B60T
기계ㆍ소재,자동차/철도차량,B62M11/*,"치차 또는 마찰차의 사용을 특징으로 하는 전동장치 (차륜 외주에 접촉하는 롤러를 갖는 것 B62M 6/35, B62M 6/75, B62M 13/00 ) [2006.01]",B62M
기계ㆍ소재,자동차/철도차량,B63H21/*,반상의 추진 동력 설비 또는 장치의 사용(선외추진기기의 사용 B63H 20/00; 추진 동력 설비 또는 장치를 장비하기 위한 선체 보강 B63B 3/70; 추진 동력설비 또는 장비 그 자체는 관련 클래스를 참조) [2006.01],B63H
기계ㆍ소재,자동차/철도차량,F01B*,"기계 또는 기관, 일반 또는 용적형의 것, 예. 증기기관(회전형 피스톤 또는 요동형피스톤의 것 F01C; 비용적형의 것 F01D; 연소 기관 F02; 왕복운동 피스톤식 기관의 내부연소에 관한 것 F02B 57/00, F02B 59/00; 유체용 기계 F03, F04; 크랭크축, 크로스헤드, 커넥팅로드 F16C; 플라이휠 F16F; 회전운동과 왕복운동 변환을 위한 기어일반 F16H; 기관 일반을 위한 피스톤, 피스톤 로드, 실린더 F16J)",F01B
기계ㆍ소재,자동차/철도차량,F01C*,"회전피스톤식 또는 요동피스톤식 기계 또는 기관(연소기관 F02; 내부연소에 관한 것 F02B 53/00, 55/00; 유체용 기계 F03, F04)",F01C
기계ㆍ소재,자동차/철도차량,F01D17/*,흐름의 변화에 의한 조속 또는 제어(역전용 F01D 1/30; 로터 블레이드 위치의 변경에 의한 것 F01D 7/00; 시동용 19/00; 정지용 F01D 21/00; 조정 또는 제어 일반 G05) [2006.01],F01D
기계ㆍ소재,자동차/철도차량,F01D25/*,"타의 그룹으로 분류되지 않은 구성부품, 세부, 또는 부속품 [2006.01]",F01D
기계ㆍ소재,자동차/철도차량,F01D9/*,"고정자(비-유동 안내 측면의 케이싱, 조정, 제어 또는 안전 측면, 관련 그룹 참조) [2006.01]",F01D
기계ㆍ소재,자동차/철도차량,F01P7/*,냉매 흐름의 제어 [2006.01],F01P
기계ㆍ소재,자동차/철도차량,F02B*,"내연식 피스톤기관; 연소기관 일반(주기적으로 밸브를 작동하는 것 F01L; 내연 기관에 윤활유를 칠하는 것 F01M; 기체흐름 소음장치 또는 그것을 위한 배기장치 F01N; 내연 기관의 냉각 F01P; 내연터빈 F02C; 연소생성물을 이용하는 설비 F02C, F02G)",F02B
기계ㆍ소재,자동차/철도차량,F02M26/*,"배기 가스를 연소 공기, 주 연료 또는 연료 공기 혼합물에 가하는 기관에 적절한 장치, 예. 배기가스 재순환 [EGR] 시스템 [2016.01]",F02M
기계ㆍ소재,자동차/철도차량,F02M37/*,저장용기로부터 기화기 또는 연료분사장치로 액체연료를 공급하는 장치 또는 시스템; 내연기관에 특히 적합하거나 배치된 액체연료를 정화하는 장치 [2006.01],F02M
기계ㆍ소재,자동차/철도차량,F02N*,연소기관의 시동(자동피스톤 연소기관의 시동 F02B 71/02; 가스터빈장치의 시동 F02C 7/26); 연소기관의 시동(자동피스톤 연소기관의 시동 F02B 71/02; 가스터빈장치의 시동 F02C 7/26),F02N
기계ㆍ소재,자동차/철도차량,F02P*,"내연기관의 점화에서 압축 점화 이외의 것; 압축 점화 기관의 점화시기의 시험(특히 회전피스톤 또는 요동피스톤기관에 적합한 것 F02B 53/12; 내연장치의 점화일반, 예열플러그 F23Q; 물리적 변수의 측정일반 G01; 제어일반 G05; 데이터처리일반 G06; 전기적인 구성부품일반 섹션 H; 점화플러그 H01T)",F02P
기계ㆍ소재,자동차/철도차량,F15B13/*,서보모터계의 세부 사항(F15B 15/00이 우선) [2006.01],F15B
기계ㆍ소재,자동차/철도차량,F16D*,"회전운동의 전달을 위한 커플링(coupling)(회전을 운반하기 위한 전동 장치 F16H, 예. 액체 전동 장치 F16H 39/00-F16H 47/00); 클러치(clutch)(다이나모 일렉트릭(dynamo-electric) 클러치 H02K 49/00; 정전기 인력을 사용하는 클러치 H02N 13/00); 브레이크(brake)(차량용 전동식 제동 시스템 일반 B60L 7/00; 다이나모 일렉트릭(dynamo-electric) 브레이크 H02K 49/00) [1974.07]",F16D
기계ㆍ소재,자동차/철도차량,F16H61/*,회전운동 전달용 변속 또는 역전전동장치의 제어기능 [2006.01],F16H
기계ㆍ소재,자동차/철도차량,F16K31/*,조작수단; 해방장치(releasing device) [2006.01],F16K
기계ㆍ소재,자동차/철도차량,B60L3/*,"전기적 추진차량의 안전 목적의 전기적 장치; 동작변수 모니터링, 예. 속도, 감속 또는 에너지 소비 (배터리 또는 연료전지의 모니터링 또는 제어용 방법 또는 회로 장치 B60L 58/00) [2019.01]",B60L
기계ㆍ소재,자동차/철도차량,B60R16/*,"전기 회로 혹은 유체 회로로서 차량에 적용된 그 밖에 분류되지 않는 것； 전기 회로 또는 유체 회로의 요소의 배치로, 특히 차량에 적용, 그 밖에 분류되지 않는 것 [2006.01]",B60R
기계ㆍ소재,자동차/철도차량,B60R25/*,차량의 무단 사용이나 도난을 방지 또는 알려주기 위한 부품 또는 시스템(차량 잠금장치 E05B 77/00-E05B 85/00) [2013.01],B60R
기계ㆍ소재,자동차/철도차량,G01R15/*,"그룹 17/00에서 29/00, 33/00에서 33/26 또는 35/00에 정한 형식의 측정 장치의 세부 [2006.01]",G01R
기계ㆍ소재,자동차/철도차량,G01R19/*,전류 또는 전압을 측정하고 또는 그것들의 부호 또는 존재를 지시하기 위한 장치(G01R 5/00이 우선; 생체의 전류 또는 전압을 측정하기 위한 것 A61B 5/04) [2006.01],G01R
